名称,カテゴリー,アクセス,築年数,構造,階数,間取り,面積,家賃,管理費,敷金,礼金,URL
プラド大師西,0,東武伊勢崎線/西新井駅 歩25分,築9年,6階建,4階,3LDK,70.02m2,13.4万円,8000円,13.4万円,13.4万円,https://suumo.jp/chintai/jnc_000073271457/?bc=100277185096
メゾンTADO,0,ＪＲ山手線/西日暮里駅 歩3分,築8年,8階建,8階,1DK,29.6m2,11万円,5000円,5.5万円,11万円,https://suumo.jp/chintai/jnc_000032752481/?bc=100273829908
メゾンTADO,0,ＪＲ山手線/西日暮里駅 歩3分,築8年,8階建,4階,1LDK,40.12m2,13.3万円,5000円,6.65万円,19.95万円,https://suumo.jp/chintai/jnc_000073236965/?bc=100277156226
メゾンTADO,0,ＪＲ京浜東北線/日暮里駅 歩9分,築8年,8階建,8階,1DK,29.6m2,11万円,5000円,5.5万円,11万円,https://suumo.jp/chintai/jnc_000032752481/?bc=100273829908
メゾンTADO,0,ＪＲ京浜東北線/日暮里駅 歩9分,築8年,8階建,4階,1LDK,40.12m2,13.3万円,5000円,6.65万円,19.95万円,https://suumo.jp/chintai/jnc_000073236965/?bc=100277156226
メゾンTADO,0,ＪＲ常磐線/三河島駅 歩9分,築8年,8階建,8階,1DK,29.6m2,11万円,5000円,5.5万円,11万円,https://suumo.jp/chintai/jnc_000032752481/?bc=100273829908
メゾンTADO,0,ＪＲ常磐線/三河島駅 歩9分,築8年,8階建,4階,1LDK,40.12m2,13.3万円,5000円,6.65万円,19.95万円,https://suumo.jp/chintai/jnc_000073236965/?bc=100277156226
マーシスマルル,0,東京メトロ千代田線/町屋駅 歩14分,築7年,8階建,4階,1LDK,47.07m2,12.3万円,9000円,12.3万円,12.3万円,https://suumo.jp/chintai/jnc_000071739518/?bc=100274437924
マーシスマルル,0,東京メトロ千代田線/町屋駅 歩14分,築7年,8階建,4階,1LDK,44.88m2,13.3万円,9000円,13.3万円,13.3万円,https://suumo.jp/chintai/jnc_000072703181/?bc=100273955835
マーシスマルル,0,京成本線/新三河島駅 歩15分,築7年,8階建,4階,1LDK,47.07m2,12.3万円,9000円,12.3万円,12.3万円,https://suumo.jp/chintai/jnc_000071739518/?bc=100274437924
マーシスマルル,0,京成本線/新三河島駅 歩15分,築7年,8階建,4階,1LDK,44.88m2,13.3万円,9000円,13.3万円,13.3万円,https://suumo.jp/chintai/jnc_000072703181/?bc=100273955835
マーシスマルル,0,日暮里・舎人ライナー/赤土小学校前駅 歩3分,築7年,8階建,4階,1LDK,47.07m2,12.3万円,9000円,12.3万円,12.3万円,https://suumo.jp/chintai/jnc_000071739518/?bc=100274437924
マーシスマルル,0,日暮里・舎人ライナー/赤土小学校前駅 歩3分,築7年,8階建,4階,1LDK,44.88m2,13.3万円,9000円,13.3万円,13.3万円,https://suumo.jp/chintai/jnc_000072703181/?bc=100273955835
Ｍａｏ　Ｈｏｕｓｅ,1,日暮里・舎人ライナー/熊野前駅 歩5分,築9年,3階建,2階,1DK,35m2,8.6万円,3000円,-,8.6万円,https://suumo.jp/chintai/jnc_000073298462/?bc=100277310410
Ｍａｏ　Ｈｏｕｓｅ,1,東京メトロ千代田線/町屋駅 歩13分,築9年,3階建,2階,1DK,35m2,8.6万円,3000円,-,8.6万円,https://suumo.jp/chintai/jnc_000073298462/?bc=100277310410
Ｍａｏ　Ｈｏｕｓｅ,1,都電荒川線/熊野前駅 歩7分,築9年,3階建,2階,1DK,35m2,8.6万円,3000円,-,8.6万円,https://suumo.jp/chintai/jnc_000073298462/?bc=100277310410
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,3階,1K,21.26m2,8.6万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243227/?bc=100277257814
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,4階,1K,21.26m2,8.7万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243229/?bc=100277257836
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,5階,1K,21.26m2,8.8万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243231/?bc=100277200659
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,2階,1K,22.93m2,8.9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236967/?bc=100277205118
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,3階,1K,22.93m2,9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236968/?bc=100277205037
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,2階,1K,22.2m2,9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243226/?bc=100277200580
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,4階,1K,22.93m2,9.1万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073230115/?bc=100277257886
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,3階,1K,22.2m2,9.1万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243228/?bc=100277257839
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,5階,1K,22.93m2,9.2万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236969/?bc=100277257859
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,4階,1K,22.2m2,9.2万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243230/?bc=100277257894
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,5階,1K,22.2m2,9.3万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243232/?bc=100277200596
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,6階,1DK,31.75m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073230117/?bc=100277042981
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,6階,1DK,31.75m2,12.3万円,8000円,12.3万円,-,https://suumo.jp/chintai/jnc_000073249354/?bc=100277216300
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,6階,1LDK,36.64m2,12.3万円,8000円,12.3万円,-,https://suumo.jp/chintai/jnc_000073249355/?bc=100277018855
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,6階,1DK,36.64m2,12.5万円,8000円,12.5万円,-,https://suumo.jp/chintai/jnc_000073236970/?bc=100277043046
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,6階,1DK,36.64m2,13.3万円,8000円,13.3万円,-,https://suumo.jp/chintai/jnc_000073249356/?bc=100277247893
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,7階,2LDK,54.76m2,18.8万円,10000円,18.8万円,18.8万円,https://suumo.jp/chintai/jnc_000073230119/?bc=100277043126
First Residence 西日暮里,0,京成本線/新三河島駅 歩2分,新築,7階建,1階,ワンルーム,44.45m2,19.8万円,11000円,108万円,-,https://suumo.jp/chintai/jnc_000073278277/?bc=100277230099
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,3階,1K,21.26m2,8.6万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243227/?bc=100277257814
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,4階,1K,21.26m2,8.7万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243229/?bc=100277257836
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,5階,1K,21.26m2,8.8万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243231/?bc=100277200659
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,2階,1K,22.93m2,8.9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236967/?bc=100277205118
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,3階,1K,22.93m2,9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236968/?bc=100277205037
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,2階,1K,22.2m2,9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243226/?bc=100277200580
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,4階,1K,22.93m2,9.1万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073230115/?bc=100277257886
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,3階,1K,22.2m2,9.1万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243228/?bc=100277257839
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,5階,1K,22.93m2,9.2万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236969/?bc=100277257859
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,4階,1K,22.2m2,9.2万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243230/?bc=100277257894
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,5階,1K,22.2m2,9.3万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243232/?bc=100277200596
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,6階,1DK,31.75m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073230117/?bc=100277042981
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,6階,1DK,31.75m2,12.3万円,8000円,12.3万円,-,https://suumo.jp/chintai/jnc_000073249354/?bc=100277216300
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,6階,1LDK,36.64m2,12.3万円,8000円,12.3万円,-,https://suumo.jp/chintai/jnc_000073249355/?bc=100277018855
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,6階,1DK,36.64m2,12.5万円,8000円,12.5万円,-,https://suumo.jp/chintai/jnc_000073236970/?bc=100277043046
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,6階,1DK,36.64m2,13.3万円,8000円,13.3万円,-,https://suumo.jp/chintai/jnc_000073249356/?bc=100277247893
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,7階,2LDK,54.76m2,18.8万円,10000円,18.8万円,18.8万円,https://suumo.jp/chintai/jnc_000073230119/?bc=100277043126
First Residence 西日暮里,0,ＪＲ山手線/西日暮里駅 歩10分,新築,7階建,1階,ワンルーム,44.45m2,19.8万円,11000円,108万円,-,https://suumo.jp/chintai/jnc_000073278277/?bc=100277230099
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,3階,1K,21.26m2,8.6万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243227/?bc=100277257814
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,4階,1K,21.26m2,8.7万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243229/?bc=100277257836
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,5階,1K,21.26m2,8.8万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243231/?bc=100277200659
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,2階,1K,22.93m2,8.9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236967/?bc=100277205118
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,3階,1K,22.93m2,9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236968/?bc=100277205037
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,2階,1K,22.2m2,9万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243226/?bc=100277200580
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,4階,1K,22.93m2,9.1万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073230115/?bc=100277257886
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,3階,1K,22.2m2,9.1万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243228/?bc=100277257839
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,5階,1K,22.93m2,9.2万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073236969/?bc=100277257859
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,4階,1K,22.2m2,9.2万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243230/?bc=100277257894
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,5階,1K,22.2m2,9.3万円,7000円,-,-,https://suumo.jp/chintai/jnc_000073243232/?bc=100277200596
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,6階,1DK,31.75m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073230117/?bc=100277042981
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,6階,1DK,31.75m2,12.3万円,8000円,12.3万円,-,https://suumo.jp/chintai/jnc_000073249354/?bc=100277216300
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,6階,1LDK,36.64m2,12.3万円,8000円,12.3万円,-,https://suumo.jp/chintai/jnc_000073249355/?bc=100277018855
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,6階,1DK,36.64m2,12.5万円,8000円,12.5万円,-,https://suumo.jp/chintai/jnc_000073236970/?bc=100277043046
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,6階,1DK,36.64m2,13.3万円,8000円,13.3万円,-,https://suumo.jp/chintai/jnc_000073249356/?bc=100277247893
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,7階,2LDK,54.76m2,18.8万円,10000円,18.8万円,18.8万円,https://suumo.jp/chintai/jnc_000073230119/?bc=100277043126
First Residence 西日暮里,0,ＪＲ常磐線/三河島駅 歩12分,新築,7階建,1階,ワンルーム,44.45m2,19.8万円,11000円,108万円,-,https://suumo.jp/chintai/jnc_000073278277/?bc=100277230099
リテラス町屋,0,東京メトロ千代田線/町屋駅 歩2分,築8年,9階建,6階,ワンルーム,25.41m2,8.5万円,10000円,-,-,https://suumo.jp/chintai/jnc_000047881880/?bc=100275261259
リテラス町屋,0,東京メトロ千代田線/町屋駅 歩2分,築8年,9階建,7階,ワンルーム,25.41m2,8.9万円,10000円,8.9万円,-,https://suumo.jp/chintai/jnc_000071094806/?bc=100266229065
リテラス町屋,0,東京メトロ千代田線/町屋駅 歩2分,築8年,9階建,6階,ワンルーム,25.41m2,9.2万円,10000円,-,-,https://suumo.jp/chintai/jnc_000047873909/?bc=100275071466
リテラス町屋,0,東京メトロ千代田線/町屋駅 歩2分,築8年,9階建,3階,1LDK,37.02m2,13.6万円,10000円,-,-,https://suumo.jp/chintai/jnc_000063084915/?bc=100275071321
リテラス町屋,0,京成本線/町屋駅 歩1分,築8年,9階建,6階,ワンルーム,25.41m2,8.5万円,10000円,-,-,https://suumo.jp/chintai/jnc_000047881880/?bc=100275261259
リテラス町屋,0,京成本線/町屋駅 歩1分,築8年,9階建,7階,ワンルーム,25.41m2,8.9万円,10000円,8.9万円,-,https://suumo.jp/chintai/jnc_000071094806/?bc=100266229065
リテラス町屋,0,京成本線/町屋駅 歩1分,築8年,9階建,6階,ワンルーム,25.41m2,9.2万円,10000円,-,-,https://suumo.jp/chintai/jnc_000047873909/?bc=100275071466
リテラス町屋,0,京成本線/町屋駅 歩1分,築8年,9階建,3階,1LDK,37.02m2,13.6万円,10000円,-,-,https://suumo.jp/chintai/jnc_000063084915/?bc=100275071321
リテラス町屋,0,,築8年,9階建,6階,ワンルーム,25.41m2,8.5万円,10000円,-,-,https://suumo.jp/chintai/jnc_000047881880/?bc=100275261259
リテラス町屋,0,,築8年,9階建,7階,ワンルーム,25.41m2,8.9万円,10000円,8.9万円,-,https://suumo.jp/chintai/jnc_000071094806/?bc=100266229065
リテラス町屋,0,,築8年,9階建,6階,ワンルーム,25.41m2,9.2万円,10000円,-,-,https://suumo.jp/chintai/jnc_000047873909/?bc=100275071466
リテラス町屋,0,,築8年,9階建,3階,1LDK,37.02m2,13.6万円,10000円,-,-,https://suumo.jp/chintai/jnc_000063084915/?bc=100275071321
グランコスモU,0,ＪＲ常磐線/綾瀬駅 歩8分,築29年,10階建,3階,3LDK,55.44m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073230299/?bc=100276794843
グランコスモU,0,ＪＲ常磐線/綾瀬駅 歩8分,築29年,10階建,3階,3LDK,55.44m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073278468/?bc=100277263719
グランコスモU,0,ＪＲ常磐線/綾瀬駅 歩8分,築29年,10階建,2階,3LDK,66.64m2,12万円,8000円,12万円,-,https://suumo.jp/chintai/jnc_000073132917/?bc=100276401393
グランコスモU,0,ＪＲ常磐線/亀有駅 歩17分,築29年,10階建,3階,3LDK,55.44m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073230299/?bc=100276794843
グランコスモU,0,ＪＲ常磐線/亀有駅 歩17分,築29年,10階建,3階,3LDK,55.44m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073278468/?bc=100277263719
グランコスモU,0,ＪＲ常磐線/亀有駅 歩17分,築29年,10階建,2階,3LDK,66.64m2,12万円,8000円,12万円,-,https://suumo.jp/chintai/jnc_000073132917/?bc=100276401393
グランコスモU,0,東京メトロ千代田線/北綾瀬駅 歩19分,築29年,10階建,3階,3LDK,55.44m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073230299/?bc=100276794843
グランコスモU,0,東京メトロ千代田線/北綾瀬駅 歩19分,築29年,10階建,3階,3LDK,55.44m2,11.5万円,8000円,11.5万円,-,https://suumo.jp/chintai/jnc_000073278468/?bc=100277263719
グランコスモU,0,東京メトロ千代田線/北綾瀬駅 歩19分,築29年,10階建,2階,3LDK,66.64m2,12万円,8000円,12万円,-,https://suumo.jp/chintai/jnc_000073132917/?bc=100276401393
ビエラコート綾瀬,0,ＪＲ常磐線/綾瀬駅 歩7分,築31年,地下1地上6階建,4階,1LDK,45.59m2,9.8万円,12000円,9.8万円,9.8万円,https://suumo.jp/chintai/jnc_000072923679/?bc=100275320324
ビエラコート綾瀬,0,ＪＲ常磐線/綾瀬駅 歩7分,築31年,地下1地上6階建,3階,3LDK,65.02m2,12.8万円,12000円,12.8万円,12.8万円,https://suumo.jp/chintai/jnc_000051898513/?bc=100277117294
ビエラコート綾瀬,0,ＪＲ常磐線/綾瀬駅 歩7分,築31年,地下1地上6階建,2階,3LDK,77.26m2,13.8万円,12000円,13.8万円,13.8万円,https://suumo.jp/chintai/jnc_000073291171/?bc=100277325214
